,xG_per90,xAG_per90,SCA_per90,PrgP_per90,PrgR_per90,PrgC_per90,Press%,Tkl+Int_per90,Cmp%_Med,G+A_per90,Age,Min,league_encoded,position_encoded,squad_rank
11212,0.32626858,0.14550802,0.1395667,0.03861376,0.11067717,0.064232536,0.101159506,0.18016855,-0.042372856,-0.013038199,0.053795602,0.0117659,-0.0002783204,0.0005627868,0.16511025
11213,-0.13078323,0.08747382,0.1947968,-0.22323495,-0.100686096,-0.20191261,0.031420194,-0.048974436,-0.12979835,0.25072792,-0.020522453,-0.006906109,0.029391116,-0.0002193384,0.114795215
11214,0.81910133,0.24081358,0.346877,0.33223444,0.03220585,0.12651896,0.07355728,0.07536846,0.02244783,-0.09008231,0.0035359897,0.028452441,-0.0116960015,-0.0010944493,0.07344442
11215,0.4850268,-0.26184064,-0.21436347,-0.11560264,0.16576175,0.26586026,-0.11703356,-0.002821839,-0.035177007,0.58899194,-0.035472907,0.013522977,0.016245125,0.00016646882,0.19487403
11216,-0.14400238,-0.15371382,-0.060784895,-0.4534673,-0.5357861,0.009491796,0.04119397,-0.1814665,-0.021730112,0.018002067,-0.028369017,-0.020741109,0.025401361,0.0035679177,0.042994853
11217,0.65558475,0.20102052,0.1313058,0.5757554,0.39001042,0.31185508,0.04973024,0.18551518,0.041259963,0.056606155,0.10251189,-0.0074904105,-0.0071066236,0.0028666265,-0.18504104
11218,0.3947494,0.1723317,0.14187035,0.17926788,0.21442217,-0.038931713,-0.08464834,0.20385419,0.040490434,-0.17852975,0.071400635,-0.0022337534,-0.009864349,-0.00011434732,0.16393504
11219,1.0783838,0.27468783,0.2858331,0.65948397,0.54511064,-0.011660064,0.092720605,-0.019617999,0.044012804,0.5743051,0.11097184,0.028207073,-0.029889751,-0.00075500977,0.24588782
11220,-0.22251104,-0.13115059,-0.19748718,0.109079905,0.34155607,0.07041787,0.08483071,0.07829235,0.04647924,-0.26756668,-0.048587974,-0.0072930623,-0.003807867,0.00062560046,0.004414024
11221,0.7920185,0.32473144,0.2865941,0.62304795,0.41046375,0.43764827,0.014408264,0.073663406,0.031181483,0.34765548,0.09633444,0.0043564336,-0.014886695,0.003700455,0.24467388
11222,0.1947709,-0.04022084,-0.09005083,-0.06504166,-0.006797301,0.051486567,0.24792007,0.05112107,-0.02537271,-0.12271595,0.059230823,-0.004401015,0.010131102,0.0014919058,0.013540995
11223,-0.020746801,0.38479778,0.013697099,-0.065482676,0.16451056,0.0778912,-0.091891855,0.018190328,-0.038911227,-0.35190022,-0.029580737,0.0073565524,0.025719196,0.0017226358,0.32185644
11224,0.46182343,0.07696933,0.20252411,-0.1162216,0.18919076,-0.12790596,0.09705735,0.22491026,0.040609546,-0.3116518,0.08134911,-0.0015427214,-0.045624346,-0.00031139134,-0.0736388
11225,-0.30247164,-0.12843429,0.046700437,-0.12608363,-0.29142374,0.2504604,-0.08032858,-0.12997134,-0.019310871,-0.100336194,0.051100325,0.0054185498,0.018970247,0.0035812976,-0.10211167
11226,0.7447024,-0.28385386,-0.04776462,-0.30201387,0.025006488,0.50228786,-0.16305195,-0.020241642,-0.08468672,-0.15722546,-0.022833927,-0.0026080112,0.017519178,0.0035690318,-0.075652614
11227,-0.039856445,-0.21703734,-0.08266053,0.21596193,-0.25921074,0.019840395,-0.058739673,-0.11575189,0.051454585,-0.2662768,-0.06229355,-0.007766478,0.029080424,0.00081436,0.05489245
11228,-0.4919106,-0.03906982,0.116686895,0.3831835,-0.1380057,-0.17245454,0.05536581,-0.014471864,-0.03589562,-0.34686363,0.024381744,-0.0039875554,0.032983813,0.00077967136,-0.100558385
11229,-0.3110693,0.1468536,0.2634007,-0.18336514,-0.28174362,0.35139602,0.24400873,0.11467316,0.1335374,0.06843379,0.019638762,-0.0005630241,-0.00016589182,0.0015878094,0.046543017
11230,-0.06309117,-0.035346854,0.013705056,-0.14446807,-0.29925635,0.041328974,0.19796968,-0.09356673,0.064426504,-0.10829311,-0.04873002,-0.013752524,0.016185058,0.00071983924,0.13411056
11231,-0.033503115,0.1337629,-0.05447544,-0.13463064,-0.07895861,-0.11291447,0.08325231,-0.020465022,-0.06579776,-0.12668519,-0.047139224,-0.00659845,-0.06704654,0.0008318151,-0.042665742
11232,0.34976983,0.19759162,-0.11784838,0.08554243,0.06259303,-0.30619863,0.0066795056,-0.0074259387,-0.056187283,-0.080854125,0.053871784,-0.012323049,0.033047564,0.0011753342,0.07444252
11233,0.33839536,-0.14333269,0.317625,0.15903497,0.05978778,0.0053931316,0.07546988,-0.040984273,0.022610096,0.23461097,0.03541308,-0.0050906832,0.020315643,8.962874e-06,-0.04191029
11234,0.13510093,-0.10674492,-0.07956735,0.51055896,0.23670197,0.085707225,0.038749475,-0.01947762,-0.103054956,-0.28185412,0.023100505,0.028514575,0.018297952,0.00041725056,-0.15423648
11235,-0.47776863,-0.05845579,0.14814003,0.34357974,0.12696715,-0.5770234,-0.07820898,-0.15805009,-0.030492524,-0.13640416,0.018571706,-0.014576315,0.016010314,0.0010571796,-0.051235486
11236,-0.44855374,-0.106731236,0.121639855,0.09488132,-0.19538964,0.28470978,-0.039016157,-0.0049922722,0.019792639,-0.3058618,0.01784747,0.14016165,0.02517945,0.004245967,0.17728789
11237,-0.042544026,-0.14088629,-0.09280718,-0.24713826,0.11313485,0.05399431,0.025824893,-0.024931664,0.068266764,0.13519353,-0.044385944,-0.011997816,0.009513994,0.000788673,0.11985322
11238,0.027453836,0.06784199,0.1526536,0.35766467,-0.3374345,0.26992804,-0.17974417,0.11004496,0.09177664,-0.25895956,-0.06014269,-0.0009781827,0.016854111,0.00087623607,0.19707018
11239,-0.12270266,-0.047998417,-0.111554936,0.13114953,-0.28066367,-0.29912776,-0.06378957,-0.022282735,-0.28907108,-0.29005635,-0.08876948,0.0239119,-0.09775428,0.0026201035,-0.15658346
11240,-0.27283853,-0.0062316456,-0.09263593,0.08651881,-0.080681264,-0.28648627,0.041396447,-0.0128137665,-0.07646546,-0.4207059,-0.040252514,-0.0068724486,0.0028840855,0.0005509655,0.039119884
11241,0.94057,-0.03298463,0.29823196,0.5493292,0.02655922,0.00040836493,0.09172882,-0.033733677,-0.042537052,-0.063154645,0.05802866,0.0059899394,0.007311356,-0.00092416495,-0.124857776
11242,0.5784538,0.2369041,0.23726352,0.10808892,0.3228926,0.26064056,-0.16793205,0.10067971,-0.027114175,0.061702557,0.091949515,0.02292767,0.014935338,0.00042423827,0.20138466
11243,-0.019274876,-0.16174303,-0.048052467,0.08195164,-0.07577835,-0.07487158,-0.14271934,0.0020685708,0.10124914,-0.2732571,-0.07396615,-0.004870269,-0.029785441,0.00079063914,-0.18921134
11244,1.083393,0.10571914,-0.003945296,0.012738414,0.37332174,0.4671407,0.25792536,0.1377777,0.056744374,-0.10044159,0.05463875,0.0028147367,-0.05749519,0.0022119875,0.23505114
11245,0.31739146,0.26497766,0.0066276253,0.2584321,0.49174628,0.15183422,0.051012367,-0.003958114,-0.038410306,-0.03238573,0.016567908,0.0008637205,0.0069605643,0.00077397295,0.37524575
11246,-0.4465719,0.04082465,0.1593666,-0.35386539,-0.02986776,0.03703056,-0.01474413,0.026253957,-0.028944528,-0.23896481,-0.04245765,-0.0052248146,-0.07598185,0.00025547243,-0.087336905
11247,-0.5540177,-0.24689947,-0.03775625,-0.23581775,-0.320664,-0.4729144,-0.1307093,-0.14896092,0.0033370398,-0.08856417,-0.08135997,0.039541163,-0.10354063,0.00089945627,-0.059784625
11248,0.02644713,-0.24958776,-0.040860515,0.2787349,0.3661092,0.3512446,-0.0074156597,-0.036498707,0.068682484,0.12869233,-0.09856246,-0.0076387953,0.3440263,0.0028768287,-0.4008228
11249,-0.42702213,-0.23861529,-0.17334467,-0.3939205,0.2174086,-0.30559927,-0.030923557,0.038365733,-0.051248163,0.047552727,-0.07806245,0.010432026,-0.084587134,0.0007110549,0.03932687
11250,0.7837822,0.15098481,0.28557044,0.59860086,0.3778674,0.18002841,0.09331984,-0.016551645,-0.004965671,0.51552695,0.070832126,-0.011129035,-0.03604367,0.0008604279,-0.018917039
11251,-0.04511272,0.106988296,-0.06357314,-0.15385382,-0.06252921,0.18748151,-0.053673483,0.07863884,-0.01947317,0.018924916,0.012176662,-0.004259534,0.00012788441,0.00063274003,0.057681132
11252,-0.3746838,-0.13239108,-0.14747778,-0.08419359,0.1227903,-0.07900386,-0.046435602,0.10472133,-0.11773132,0.24717668,0.040778548,0.0037497792,0.011396506,0.0029898246,-0.18196937
11253,-0.45184714,-0.1697811,-0.05791014,-0.25906947,-0.09771676,-0.25877717,0.13653126,-0.12377588,-0.010773999,-0.37205645,-0.08357608,-0.0011259224,0.02132673,0.00074517186,0.09531702
11254,-0.57446575,-0.23269835,0.09224384,-0.040093634,0.110259145,-0.0137182195,0.17354597,-0.20268391,-0.028901078,-0.21553062,0.0057756635,0.008048936,-0.009744245,-0.00036392594,-0.052661493
11255,0.12336171,-0.14260827,0.17930046,0.5020283,-0.18663037,0.4567861,-0.12532388,-0.07540742,-0.006115324,0.20301257,-0.0049531073,-0.014807303,0.0008499973,0.000948957,0.23410538
11256,-0.06032589,-0.21137959,0.07193958,0.25189605,0.26317626,-0.025979418,-0.086539954,0.029863425,0.05911095,0.16387641,0.06880959,-0.0016892692,0.01627699,0.0018077103,-0.25580147
11257,-0.55277526,-0.23175536,-0.1692974,0.087731786,-0.19997296,-0.07188196,-0.022285001,-0.007067915,-0.056535847,0.00074519496,-0.07009269,-0.0016739622,0.038149055,0.00076444726,0.13457683
11258,-0.006515901,-0.012796614,0.19077384,-0.16942911,-0.19857505,-0.010368213,-0.13135448,-0.17588553,-0.025893357,-0.0055144993,-0.042616226,-0.010352485,0.010548029,-0.0020578161,0.0892449
11259,1.1126778,-0.30618438,0.30687374,-0.1869177,0.35937747,0.42029622,-0.20590553,0.06831794,0.024290252,0.45741335,0.017093714,-0.0072810533,-0.033845894,0.0018461896,0.16038126
11260,0.15491149,0.04560101,0.09701434,-0.31425318,0.14450827,-0.27228722,-0.20134439,-0.090000235,0.024801666,0.21082221,-0.034469906,0.018955547,0.018417567,0.00032632088,-0.20445022
11261,0.23992687,0.12045237,0.028373612,-0.12407032,0.39313775,-0.26852846,0.07174698,-0.029036868,-0.058481827,-0.036267772,0.023791483,0.025187097,0.043445718,0.002893494,-0.113187745
11262,-0.42244565,-0.006802559,0.22600172,0.09154085,-0.23621799,0.18568519,-0.04051119,-0.20215571,0.066458054,0.25364313,0.05645166,-0.004552738,0.0008651815,-0.00082234986,0.057412557
11263,-0.20303981,0.013664511,0.03426545,0.07504849,-0.33811113,-0.12577228,-0.0703377,0.019253474,-0.011326526,-0.273173,-0.052705564,0.015875587,0.034694392,0.00051895174,0.116318956
11264,0.85807973,0.18878923,-0.071044035,0.87568533,-0.22985831,-0.042074177,0.0010306544,0.03217507,0.15746534,0.2690229,0.007585519,0.0010395541,-0.0039711324,0.0019519395,0.26013255
11265,0.8594841,0.19623743,0.0036258083,0.3828298,0.5762271,0.3135933,0.32167533,-0.0049374206,0.11683896,0.22821994,0.023269454,-0.008324095,0.033544123,0.0024932087,0.37294108
11266,-0.47944334,-0.20531139,-0.13582346,-0.05038823,-0.04961517,-0.04510465,0.018443294,-0.10666124,-0.070085324,-0.12707266,-0.009020375,0.09707006,0.027838241,0.0020992097,0.18316947
11267,0.8943576,-0.13410163,0.13730524,0.35220632,0.46680078,0.47168383,0.28760692,0.04970751,0.10932429,0.07693074,0.099991,0.0037023393,0.00881329,0.0037049623,0.33462566
11268,-0.109556615,-0.1681397,-0.17984994,0.528598,-0.241396,0.42852098,-0.078600675,-0.014062331,-0.079654045,0.30011037,0.032988574,0.0006419342,0.014378646,0.0009767694,-0.24681579
11269,0.1813649,0.0063059586,0.20550258,-0.3014933,-0.2847048,0.59760946,-0.12538064,0.14625733,0.061589517,0.19910678,0.0021893536,0.0040623043,0.006163076,0.0013475271,0.2021599
11270,-0.25605142,0.17267753,0.14423297,-0.30265653,7.108287e-05,-0.43844628,0.21226317,0.029302184,0.025266228,0.064848326,0.004329888,-0.013346191,0.014852256,0.00013802548,-0.043799017
11271,-0.37539887,-0.15089367,-0.11070498,-0.3668,-0.065179005,0.14668977,-0.09200435,0.115593866,-0.09659274,0.047150392,-0.025316793,-0.006448111,0.01390663,0.00057772937,-0.20372666
11272,-0.11812162,-0.23606847,0.14539659,-0.30836925,0.005021334,-0.14036886,0.063548565,-0.040128894,0.025341881,-0.10568657,-0.059363957,0.021198748,0.01837931,0.0031397124,-0.345996
11273,-0.37871274,-0.12980147,0.13302833,-0.04645908,-0.45405057,-0.26033044,-0.17867085,-0.14337319,0.055285737,0.118146226,-0.06054774,-0.021399114,0.015938384,0.0026639665,0.08927059
11274,0.03594798,0.09469624,-0.0015013947,-0.023665125,-0.06224328,0.046595383,0.09236383,0.11257802,-0.035020407,0.0027490433,-0.038627468,-0.009246246,0.0063042887,0.0006337062,0.01114054
11275,-0.24177983,0.16989946,-0.14595741,-0.17781852,-0.0366018,0.065415256,-0.036916014,0.08741375,-0.034183428,-0.27722588,-0.062184278,0.012717872,0.06921346,0.0009921975,-0.034894716
11276,0.6982774,-0.120193884,0.013627289,-0.17079328,0.088770375,-0.06931934,-0.076529145,0.10395734,-0.03429738,0.23625365,0.05060398,-0.0016557061,0.012012366,0.00067070813,0.1340546
11277,-0.014121726,-0.12469881,-0.07425811,-0.33454788,-0.16133557,-0.29560074,0.066339016,-0.07270354,0.0638164,-0.00090483244,-0.02789321,-0.0019063316,0.007056721,0.00059796154,0.12899962
11278,0.65003794,-0.09370241,0.012924502,-0.23977345,-0.16690636,0.063617244,-0.023319345,-0.05252919,0.06782034,-0.05127891,0.0013087769,0.024875535,0.014533209,0.000802859,-0.20559113
11279,-0.6315501,-0.068421125,0.33138514,0.45144287,-0.0036643888,-0.24428144,0.13905327,-0.026733646,-0.01541879,-0.22093311,0.009158618,0.002270477,0.0026689868,0.0064631077,-0.036888257
11280,0.15759283,0.06918424,-0.03321577,0.07835365,-0.32325163,-0.46716842,-0.034562957,-0.013029782,0.06477028,-0.1780225,0.0032351625,0.04760237,0.0045757503,0.0002768041,0.082733035
11281,0.60716385,0.17747198,-0.23036553,-0.04555543,0.062140897,-0.16786891,0.10176198,-0.1556095,-0.05199451,0.5185543,0.013010915,-0.007200674,0.004447754,-0.0016177224,-0.063369624
11282,0.5952667,-0.02934686,0.18489037,0.29303563,0.026670875,-0.015290061,0.21683832,0.034289315,0.1309346,0.36491948,0.14493582,-0.003935289,0.009496162,0.001751976,-0.28956437
11283,-0.039965753,0.054023333,-0.33019936,0.026667643,-0.34549487,0.30355138,-0.15079384,-0.14287587,0.00493058,0.28575557,-0.05925765,-0.01506688,0.010261636,0.0018508803,0.12757021
11284,-0.65478706,-0.15213479,-0.02926295,-0.08737497,-0.26806852,-0.25853136,-0.2025406,0.0121286055,-0.024692396,-0.29497176,-0.067182735,-0.00647153,-0.012391505,0.003084299,-0.10442008
11285,-0.1480915,-0.008713995,-0.13690859,0.6219706,0.3328246,0.45626003,-0.079335645,0.104701936,-0.033586673,0.2270827,0.0075874897,-0.0034188544,-0.050219826,0.0012743544,-0.02903618
11286,-0.014820183,-0.21207541,-0.067729905,-0.26942375,-0.26589897,0.24094939,-0.084752485,0.11284254,0.018067082,-0.12137886,-0.051143948,0.00783432,0.021103386,0.00069654384,0.14948091
11287,-0.39901242,-0.045626864,-0.035831757,0.0871268,-0.070165604,-0.31055826,0.01946938,-0.013584824,0.047730938,-0.015646692,0.03988324,-0.0010352375,0.004202246,0.0015099973,-0.17729826
11288,0.45843408,-0.24027741,0.15152955,0.41179657,-0.21418346,-0.13873966,-0.038129516,0.14227857,-0.056897953,-0.08422763,0.041621275,-0.002380255,0.0034408404,-7.642666e-08,-0.036157984
11289,-0.3277699,0.032633226,0.08114745,0.08327533,0.5070637,0.0704263,0.20231727,0.02846117,-0.056328695,-0.28274745,-0.01935578,-0.010729282,0.03878418,0.0009967627,0.17612094
11290,0.49788883,-0.032179013,0.09132031,-0.12871553,0.1443692,-0.123533875,-0.07113184,0.046458956,-0.030844824,-0.24870703,-0.0269044,-0.0012519791,0.017605886,0.000359961,0.04972823
11291,-0.40630418,0.014001358,-0.12471887,-0.14697751,-0.034275636,0.003939452,0.15247476,0.023492675,0.053817127,-0.2084317,-0.040536612,0.014009801,-0.0074042054,0.00100395,-0.26631603
11292,0.9914701,0.19435337,-0.081506535,0.49906167,0.2866121,0.09149378,0.16704819,-0.014037031,0.10801972,0.616806,0.044582658,-0.00928741,-0.046752144,0.0006771313,0.23698702
11293,0.40810803,0.17503849,-0.06965893,-0.045623157,-0.14777498,0.515188,0.124273635,0.00024732688,-0.09307523,-0.078715235,-0.0235213,0.00053779,0.0050173425,0.0010094466,0.0037724595
11294,0.1769053,-0.12923944,0.21144268,-0.18755358,0.4023806,0.46353826,0.09397756,0.08723561,0.08650562,-0.27591008,0.007722846,0.024291469,0.00792479,0.00097120943,0.20788133
11295,-0.46790406,-0.22093926,-0.08536635,0.069484465,-0.026725063,-0.06509081,0.1708686,-0.109447874,-0.044709306,-0.23103915,0.000522356,0.07379407,0.002411275,0.0021306882,-0.08794217
11296,0.73460007,0.1879743,0.022682326,-0.028287439,0.1844912,0.29092875,0.25025415,-0.04726366,0.011175328,0.42868114,-0.019715847,0.021409033,-0.0044561555,0.001986856,0.33852044
11297,-0.25800264,0.10953921,0.1627373,-0.19448507,0.08782556,-0.11688862,-0.09449302,-0.0035139916,-0.01287585,-0.0748957,-0.03250551,-0.0063669165,0.022590905,3.0581417e-05,0.039533917
11298,-0.0029375893,-0.13500047,-0.32452136,-0.43014458,-0.18541513,0.056890175,0.033667356,-0.025160285,0.008988364,-0.32559985,-0.057342283,0.0052293763,0.040101536,0.0006670694,0.20306846
11299,-0.00055204757,-0.27771354,-0.15141596,0.08923117,0.0013601402,0.041091885,-0.26384485,0.013294245,0.034165684,-0.10126095,-0.059499975,-0.010301656,0.013493601,0.0027180142,-0.10376472
11300,-0.27801377,-0.20684902,-0.14293636,-0.040644538,0.27075338,-0.072152525,-0.15704075,0.040860064,0.04641845,-0.33659354,0.035630837,0.0027397403,0.012741248,0.0021421197,-0.19980471
11301,1.0819874,0.16471821,0.026037848,0.5356922,0.38606137,0.45939848,0.12740685,-0.018781774,-0.068767875,0.15343958,0.036207493,-0.0056939907,-0.026142068,0.001164003,0.24717101
11302,0.039351445,-0.20252779,-0.073721565,0.3327334,-0.09101359,0.52164626,0.2544955,0.13651782,-0.04092706,0.21670724,0.06354912,0.011857963,0.01562599,0.0009904203,0.02925955
11303,-0.037082594,0.14526354,-0.17660786,-0.3434974,-0.32336754,-0.2974718,-0.1418755,0.11431337,-0.062235627,0.26445332,-0.03439139,-0.005901266,0.014860677,0.0007951115,-0.008802912
11304,0.06953645,-0.21253031,-0.32910794,-0.45882836,-0.28143546,-0.2809522,0.04316063,-0.0942046,-0.14503592,-0.29698876,-0.045420118,0.01686985,-0.10556936,0.00021432887,-0.17251799
11305,0.35649228,0.08577701,0.1282515,0.1550834,0.045382395,0.014709615,-0.04031167,-0.007964642,0.0043467777,-0.14499958,-0.025861576,-0.0020811837,0.009259126,0.0006020564,-0.40301764
11306,-0.032823503,0.42985564,0.1655254,-0.045036864,-3.3292225e-05,0.284612,0.20139106,-0.01725191,0.052126657,-0.22985007,0.010808667,-0.009797161,0.009986074,0.0027030641,-0.2922141
11307,-0.29138723,-0.047983658,0.21614353,0.21042474,0.14193481,0.035704736,0.054984253,-0.013323082,0.04982243,0.5999703,0.019392794,-0.019530095,0.010171385,-0.0027231858,-0.18981478
11308,0.33397156,-0.044172876,-0.12748194,-0.14462402,0.050214056,0.17584217,-0.075586215,-0.094695866,0.07689395,-0.28383547,-0.061105136,-0.011284011,0.0074046096,0.0006835088,0.2029803
11309,-0.3021756,-0.2343033,0.19909039,-0.12565978,-0.17602699,0.10532398,0.059427116,0.1576729,0.04661948,-0.2999745,-0.04449949,0.02117266,0.02310271,9.9135796e-05,0.10728309
11310,0.4267348,-0.050180677,-0.09737354,0.029614579,0.045266062,-0.3083372,0.18856685,0.13530749,-0.090192735,-0.06616962,-0.058724158,-0.0031277537,0.00858827,0.0003888241,0.11194254
11311,-0.42371365,-0.25530756,0.02611751,0.4104052,0.123398624,-0.07739178,0.21091282,0.18850869,-0.047981516,0.31416497,0.005318834,-0.016731126,0.020118225,0.0010095284,-0.014008523
11312,-0.07555494,0.101482876,-0.06277237,-0.043879755,0.21225373,-0.079777904,-0.09415505,0.10808985,0.05725027,0.00391174,-0.059851475,-0.006945303,-0.06595287,0.00068414566,-0.04748339
11313,-0.017031683,-0.013288097,0.017914984,-0.3798932,-0.15843576,0.021476708,-0.09505442,0.19935298,0.044529382,0.01807307,-0.034392122,-0.004263721,0.010164502,0.00090609334,0.009970702
11314,0.12593445,0.28565496,0.29456,1.0238668,0.11178366,0.021694038,0.0713079,0.21223463,0.15445153,0.5154807,0.047439,0.015774911,0.014070334,-0.0007820165,0.17949668
11315,-0.33826694,-0.14659035,0.08999498,-0.3160036,-0.5534915,-0.43785256,-0.20816492,-0.12341394,-0.07884837,-0.25587377,-0.06280056,-0.005964945,0.018787842,0.0076334286,0.005143831
11316,0.83041364,0.046363715,0.10574858,0.046784364,0.26929626,0.37064722,-0.036227703,-0.092707306,0.06054474,0.13565493,0.07411968,0.018644257,0.0062540015,0.0011486503,-0.18508619
11317,-0.024964062,-0.06867554,0.1014572,0.36018026,-0.09746727,-0.16295491,-0.16702655,-0.1251291,0.0075511956,-0.13689794,-0.02543863,-0.0075139645,0.016893767,0.00087658165,-0.21828692
11318,0.16914418,-0.23698199,-0.15999109,0.078373596,-0.04115836,0.04355134,-0.08210988,0.0822158,0.0423682,-0.25627723,-0.047237255,-0.003061629,0.012245521,0.0008923988,-0.11088995
11319,0.16210534,0.03948349,-0.005439405,0.12772982,0.34661224,-0.3574705,-0.04918035,0.029004274,0.060952265,-0.28278726,0.003667687,0.04052302,0.018999826,4.531379e-05,-0.01827016
11320,-0.04045782,-0.06015875,0.14193255,0.15067688,-0.11832582,0.23854212,0.027488288,0.091982186,0.14193691,0.5061841,-0.05058057,0.033149675,-0.043333497,0.00041545648,0.23812363
11321,0.8164133,0.048683655,0.40563804,0.6949629,0.47191316,0.52451587,0.07165964,0.07348003,0.008557534,0.47620818,0.011410615,-0.00846863,-0.025840484,0.0023309027,0.504049
11322,-0.13817257,0.26154727,-0.05180661,0.33180448,0.0070633213,-0.10313827,0.09896318,-0.03704921,0.030852271,-0.051990528,-0.029119352,-0.027148368,0.019941451,0.0005526184,0.116685234
11323,-0.46067384,-0.24471949,-0.34666258,-0.17263949,-0.27753273,-0.25580245,-0.09045177,-0.2214311,-0.11289319,0.007797238,-0.05087978,0.014516535,0.04207786,-0.0026415521,-0.037087332
11324,0.9194901,-0.19445379,0.3164179,0.42795536,-0.05589268,-0.10883129,-0.03740647,-0.00050521246,0.16816895,0.62636423,0.06949103,0.032143127,-0.040012665,0.0067680655,-0.20753574
11325,0.67646974,-0.15780029,0.06508905,-0.16511782,0.29815844,0.16897058,-0.25723326,-0.03292775,-0.06191262,-0.06788972,-0.03823938,0.03142523,0.006630703,0.0006387815,-0.12083192
11326,-0.28654873,-0.02419252,0.10156442,-0.16845892,-0.07630597,0.5319404,-0.0616196,-0.122675784,-0.029132681,0.020422764,-0.020724818,0.019168451,0.0137965735,0.0020136419,0.16917677
11327,-0.49159318,-0.20448197,0.20535344,-0.22125128,0.19396815,-0.11561045,-0.1728877,-0.121510066,0.121028915,0.16546746,0.014252862,0.028324673,0.02300516,0.00013670453,0.18136467
11328,1.1070195,0.13998006,0.29255876,0.5837616,0.38547263,-0.17191389,-0.047863487,0.0711027,0.10294003,0.5112439,0.07238566,-0.008254791,-0.037920933,-0.0034270706,0.052766453
11329,-0.18025577,-0.17705235,0.2302532,0.49356198,0.4459732,0.2798911,-0.0069462345,0.22066613,0.037357748,0.11728623,-0.047282845,-0.011506451,0.0037436488,0.0021448273,0.3956218
11330,0.005547633,-0.013860558,0.113331355,-0.012687738,0.118801296,-0.2842721,0.12547433,0.23742288,-0.03054402,0.3183224,0.025346931,0.012299662,0.00059599197,0.00032333983,-0.086890884
11331,0.8381607,0.08107263,0.06737583,0.16213565,0.16696423,0.070058964,0.0036790005,0.100905955,-0.040612493,-0.1319072,-0.048009384,-0.011772267,0.0070554027,-0.00025639212,0.09805094
11332,-0.10389235,-0.24528028,-0.21636526,0.3271599,-0.11965433,0.4898757,-0.061770845,0.14779319,0.09962634,0.038274053,-0.030807815,-0.0010135135,0.008256998,0.0019839853,0.12990859
11333,0.72888726,0.086728655,0.07010786,-0.10683078,0.4751048,0.4023287,0.1667892,0.109470844,-0.04323969,0.29235417,0.0043297103,0.018560538,0.0061940984,0.0018135789,0.43179238
11334,-0.16072431,0.1290434,-0.1488567,-0.4792226,-0.4323379,-0.034475155,-0.09629115,-0.087860234,0.12729253,-0.2438224,-0.068462774,-0.015585941,-0.004045337,0.0032761432,-0.06445406
11335,0.002843228,0.2492021,-0.12729186,0.3595963,-0.15503882,-0.13630673,-0.11929165,-0.17881994,0.00505582,0.27235162,-0.034205366,-0.019212322,0.0013285261,-0.0013181438,0.21886644
11336,-0.084020436,-0.1854053,0.1687191,-0.29505348,0.15610957,0.29222476,-0.023032384,-0.17383294,-0.022234544,0.19284253,0.06892174,-0.007421212,0.018367216,0.001564184,0.10089541
11337,-0.34598678,0.0058111115,-0.062146008,-0.35620844,0.03959668,0.3895447,0.103505865,0.09068483,0.08721557,-0.17611209,-0.03851678,-0.01867366,0.0050821085,0.0014940345,0.15344743
11338,-0.28929496,-0.16763459,-0.04176371,-0.22807693,0.37562126,0.30128992,-0.0703312,0.0542635,-0.031011857,-0.124781124,-0.03897612,-0.01278175,0.015232574,0.0016539358,-0.060595803
11339,-0.24089783,0.1348221,-0.17918646,0.15163618,-0.076370664,-0.18600145,0.19410321,-0.1498553,0.07156687,-0.030392751,-0.06031655,0.0002888008,0.012473671,0.00071547506,0.15895239
11340,-0.3464787,-0.07508353,0.29851884,0.26435688,0.36866522,0.039297502,-0.094311245,0.08517557,0.019577479,0.24740854,-0.042902194,-0.008313982,0.0027284431,-0.00029574067,0.22691993
11341,0.752846,0.27643424,0.16949704,-0.01751392,0.5478997,0.5003274,0.17841233,0.058815368,0.12844479,0.5353979,0.018592643,0.001500811,-0.0012369785,0.0016733442,0.5176272
11342,-0.4759154,0.090672515,0.16618589,0.53048426,0.29699084,0.31560338,-0.10505888,0.028241204,0.04029895,0.31398746,0.0035687168,-0.007209324,0.005483539,0.00012163624,0.2660706
11343,-0.39770877,-0.12778786,-0.109591775,-0.068514034,-0.33689496,-0.051679347,-0.016712276,-0.12662649,-0.109729365,-0.19552772,-0.07108896,-0.008705998,0.023657423,0.0006948789,0.012260136
11344,0.008922187,0.024415828,0.082692936,-0.23150444,-0.055010874,-0.40460417,-0.09063052,-0.1334269,0.11638299,0.06522304,-0.06777355,-0.021265037,0.02199461,-0.0007624175,-0.18168177
11345,-0.26928768,-0.0075836955,0.054897733,-0.10807886,-0.29720154,-0.3092185,-0.020830005,-0.0013651008,-0.030316245,0.028133977,-0.06972494,-0.009825317,0.0035781737,0.0006043012,-0.04050051
11346,0.73489404,0.1621743,0.27847436,0.35214484,-0.117473364,0.46791875,-0.079860814,0.11253346,0.13856323,0.21942462,0.04005444,-0.008143242,0.0072693974,0.0017580483,0.12507783
11347,0.005356482,-0.24858661,0.18616076,-0.14203703,0.08316456,0.051797308,0.04158886,-0.029790612,-0.10355525,-0.072552145,-0.0719787,-0.0022726352,0.005126831,-0.00016756321,-0.054891244
